Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10,time
3,6,9,4,2,7,9,3,7,0.6468957344447946,2000-02-17
2,10,2,10,7,9,5,5,5,0.6356145296445054,2000-02-16
10,8,0,8,1,3,9,9,2,0.423680419898141,2000-01-25
4,0,8,0,1,7,9,6,7,0.7191797951250979,2000-02-17
7,2,9,3,2,2,10,0,10,0.011245838803123354,2000-01-29
5,1,0,3,2,1,6,7,9,0.16916997920653942,2000-01-16
0,1,8,9,0,7,1,4,8,0.7658893692766647,2000-01-02
5,5,2,4,1,0,2,5,9,0.5859986599887481,2000-01-26
9,10,5,5,0,9,8,5,7,0.21952385149070575,2000-01-09
5,6,10,8,2,4,6,5,10,0.7439905731564727,2000-02-20
2,3,0,5,3,0,7,9,6,0.1540523311744023,2000-01-23
5,6,6,1,5,7,9,3,9,0.571506993010708,2000-01-29
9,0,10,5,8,0,6,3,5,0.6921328415656052,2000-02-12
0,5,2,5,10,6,8,10,9,0.22525983851632836,2000-01-11
10,9,4,5,2,6,9,8,9,0.002763335647670395,2000-01-20
0,0,0,4,3,1,0,4,4,0.5490231573493862,2000-01-26
0,9,3,7,9,5,5,4,5,0.5037240542706347,2000-01-21
5,1,10,1,2,6,6,6,10,0.3567472642930114,2000-02-07
4,7,9,1,3,8,2,6,3,0.5335384277971711,2000-02-20
3,10,9,0,7,10,7,7,3,0.04383942112665362,2000-01-24
3,10,3,9,3,5,1,9,7,0.15460678441520193,2000-01-29
4,3,0,5,0,5,5,8,8,0.651664182021566,2000-02-06
7,3,8,4,10,8,6,5,8,0.31018853867187735,2000-01-15
4,7,4,5,7,6,3,3,6,0.49696889974027203,2000-01-16
9,6,10,9,5,6,10,3,7,0.779554620880241,2000-01-14
1,0,1,1,1,2,9,9,0,0.5589553824993617,2000-01-28
10,5,5,5,10,0,0,3,5,0.10916284058649917,2000-02-20
2,8,10,7,5,1,0,9,6,0.5843215963466643,2000-01-09
5,7,5,10,4,4,10,0,4,0.4289753300141337,2000-01-13
2,7,3,9,9,1,7,6,7,0.6436911349092639,2000-01-21
6,9,2,2,0,4,6,1,2,0.7734369723665715,2000-02-16
10,5,4,8,0,2,6,8,0,0.8096417068986925,2000-02-07
10,2,3,2,7,2,1,9,0,0.9010338604288027,2000-01-24
6,1,2,2,8,2,9,6,7,0.38123043820549174,2000-01-06
7,5,8,9,3,2,9,7,6,0.36315662801760007,2000-02-13
6,3,6,1,8,10,4,3,8,0.32000944874531956,2000-02-10
0,1,8,3,2,8,10,4,1,0.5808408747796175,2000-01-18
2,5,3,2,6,10,4,3,1,0.9222504445804302,2000-01-21
10,6,10,8,9,8,5,5,8,0.20463182986214778,2000-02-11
3,10,4,7,4,4,5,2,0,0.9026769363937385,2000-02-05
8,3,5,4,9,8,5,9,4,0.7945748719954903,2000-01-01
2,6,0,5,2,6,0,5,4,0.00989968773023786,2000-01-23
7,8,9,5,0,4,0,4,3,0.3023214104077785,2000-01-13
0,4,8,7,8,8,8,3,8,0.8697564010502958,2000-01-04
1,3,7,10,7,1,7,4,0,0.052809058979885304,2000-01-29
8,2,9,10,4,2,10,9,6,0.32378596382113256,2000-02-04
0,7,10,9,0,6,6,1,5,0.23040025445862367,2000-02-04
3,0,4,0,3,3,6,7,7,0.9495733286805121,2000-02-11
9,8,8,8,5,3,3,4,10,0.21675543681621556,2000-01-19
1,0,0,2,4,4,7,0,5,0.8458524957464801,2000-02-16
10,5,8,5,1,3,7,0,1,0.06943740833760093,2000-01-04
8,0,9,2,1,10,10,1,7,0.3933659757296091,2000-01-06
7,2,1,9,8,3,9,1,5,0.7296421605985121,2000-01-01
2,9,10,10,5,5,6,0,3,0.10783819509142945,2000-01-03
2,4,3,6,4,7,6,2,10,0.48403347164942134,2000-01-08
2,7,6,2,9,3,8,4,5,0.659317409595642,2000-01-06
2,1,0,10,5,3,5,7,10,0.4980348966292274,2000-02-03
2,3,3,1,10,9,3,7,0,0.014196187123711845,2000-01-28
7,4,2,5,8,3,0,4,8,0.7702772747026939,2000-01-05
5,2,4,0,2,5,0,8,2,0.08436387319511451,2000-02-14
7,2,3,5,2,3,0,10,7,0.27223064507057326,2000-01-30
10,2,7,3,0,10,0,9,4,0.16426244192019024,2000-01-01
9,2,10,6,0,10,6,10,2,0.48163248712587736,2000-01-03
10,2,6,3,2,4,0,7,8,0.44322999990723566,2000-01-30
1,8,10,1,6,1,6,5,2,0.6920580103784205,2000-01-25
2,8,3,9,9,3,0,9,4,0.33815711225968104,2000-02-03
5,3,8,4,6,10,1,5,7,0.07437311913687028,2000-02-15
9,5,7,9,9,0,2,3,6,0.4646321014574165,2000-01-15
2,7,5,8,5,5,2,10,6,0.5493894508653459,2000-01-30
2,4,3,0,2,1,8,10,10,0.9665170695252696,2000-02-10
8,5,4,2,4,6,7,6,1,0.2194158560504641,2000-01-30
5,5,2,1,0,3,4,0,7,0.15484277941277147,2000-01-06
5,4,3,0,0,9,6,1,5,0.018345740251825338,2000-01-18
10,0,0,8,2,1,6,2,4,0.7002938403215646,2000-02-02
2,10,9,10,0,8,7,9,7,0.9481020116022109,2000-01-07
0,9,3,7,9,4,8,5,5,0.42704477016885345,2000-02-15
9,5,9,6,0,10,6,0,3,0.6984937350988167,2000-01-21
5,5,10,6,8,8,3,7,8,0.057062604190600164,2000-01-19
6,6,7,8,7,5,8,2,2,0.7447859830944381,2000-02-19
0,10,1,2,5,7,6,1,8,0.4024861362640727,2000-01-02
6,3,0,1,7,3,10,6,3,0.9109132233123242,2000-02-12
5,9,1,9,7,2,7,5,0,0.09458858511020574,2000-02-08
4,6,5,8,6,7,3,2,0,0.3902985828541028,2000-02-14
6,3,9,1,3,5,10,6,5,0.3713077373698995,2000-01-01
3,0,0,2,10,6,8,5,3,0.7038969161332559,2000-02-02
0,9,1,8,1,7,8,1,1,0.3719192555631997,2000-01-16
5,10,5,10,7,0,1,0,6,0.5409263441896476,2000-01-02
10,8,5,0,8,1,5,7,2,0.7216183377249898,2000-02-03
1,4,4,3,4,2,2,8,0,0.9556834316222208,2000-02-20
1,3,4,0,3,4,9,2,6,0.7480603855449451,2000-02-12
2,3,3,4,5,0,5,5,2,0.6226409750588785,2000-02-08
9,9,7,1,6,7,1,8,0,0.8580460790985814,2000-02-19
2,7,4,5,2,7,2,6,7,0.5771542092132244,2000-01-07
8,7,7,2,7,4,0,2,9,0.8422517363526091,2000-02-15
5,1,10,1,10,5,6,4,7,0.16790638574810313,2000-01-03
4,3,1,4,0,8,6,4,5,0.9377016011786261,2000-02-15
7,3,7,10,1,6,6,8,6,0.7530663804603932,2000-02-04
6,6,9,1,3,0,10,10,10,0.295722716505999,2000-02-19
1,7,5,6,3,6,5,2,6,0.3551829074196451,2000-01-05
4,4,0,3,9,4,0,9,3,0.1754478050510938,2000-02-02
4,10,3,7,4,1,9,0,0,0.6808477373303474,2000-01-18
2,4,10,7,7,5,2,3,5,0.5411857359898791,2000-01-21
0,5,4,8,6,3,0,5,4,0.026351999846908503,2000-01-27
8,2,9,9,1,0,3,9,4,0.8914172464596385,2000-02-19
5,7,1,6,7,8,0,10,1,0.059664617849472856,2000-01-28
9,8,2,8,2,6,5,6,1,0.3027185680664618,2000-01-16
3,4,10,1,2,3,8,2,0,0.880217258432996,2000-02-14
10,1,4,6,3,0,7,6,0,0.9683029731812077,2000-01-31
7,10,10,8,9,5,10,0,4,0.6838341238144865,2000-02-02
7,1,1,4,2,2,4,4,5,0.5829286362842706,2000-01-10
5,10,6,4,4,1,5,1,2,0.29857045046892194,2000-02-12
4,3,3,3,7,4,1,1,2,0.7658557851325299,2000-02-03
6,5,7,0,1,3,3,8,4,0.9292654009555268,2000-02-05
5,5,4,8,10,2,4,6,1,0.5262358798866353,2000-01-02
1,1,0,6,8,1,9,3,10,0.9288622065045194,2000-01-05
1,5,10,1,4,10,6,4,4,0.7134032602363645,2000-02-15
3,0,5,2,4,1,1,10,5,0.3150098715602747,2000-01-31
7,3,10,4,6,10,4,4,1,0.10376046789479176,2000-02-07
2,6,0,9,0,7,8,6,8,0.3565095375245483,2000-01-28
0,8,6,1,10,0,0,6,6,0.6952172301858517,2000-02-03
9,6,7,10,5,8,4,1,4,0.6489824119574881,2000-01-10
3,2,4,0,1,3,1,1,1,0.1476801825432018,2000-01-26
8,4,7,2,1,7,9,2,10,0.02184725516626196,2000-01-10
2,10,4,4,1,0,9,4,5,0.39467275753726827,2000-01-07
9,0,1,10,3,3,8,4,7,0.14608534403287354,2000-01-03
2,6,4,10,9,7,8,1,0,0.1038554944665484,2000-01-16
4,8,1,7,0,10,6,2,9,0.9950941205580391,2000-02-12
5,8,6,5,4,5,9,7,0,0.23837285212937442,2000-02-02
1,7,7,4,6,1,6,8,0,0.7170569938460253,2000-02-06
7,10,0,9,3,9,2,2,0,0.15184471132059674,2000-01-10
8,6,5,10,7,8,5,10,8,0.11007181638099772,2000-01-02
7,1,6,0,8,4,5,10,7,0.3727646552908971,2000-02-06
1,8,0,8,10,8,8,7,5,0.6502122288283464,2000-02-01
6,1,8,5,10,2,2,9,7,0.5078090309713024,2000-01-14
6,7,1,7,7,8,9,8,9,0.1049628490928477,2000-01-08
5,9,5,9,4,1,8,5,10,0.7227229108189351,2000-02-14
6,6,8,0,4,4,4,3,5,0.780226170714257,2000-01-09
2,5,5,8,8,4,4,9,8,0.46803832939751644,2000-02-09
1,7,7,2,3,8,0,4,5,0.9478165464643821,2000-02-04
5,9,4,5,8,9,7,1,5,0.35366561268560204,2000-02-02
6,8,1,10,0,1,6,0,3,0.4048159495198743,2000-01-17
2,8,5,9,4,7,4,4,9,0.39673963024075887,2000-01-03
3,7,1,5,9,0,7,2,2,0.4347638229438938,2000-01-05
5,0,10,8,7,1,9,6,8,0.175053787812797,2000-02-17
1,2,9,2,5,6,5,8,1,0.531196905382752,2000-02-11
2,5,7,9,5,3,4,5,9,0.5894760303142836,2000-01-30
9,5,9,9,1,0,6,2,5,0.38969260263358496,2000-02-07
7,3,7,5,4,7,1,10,6,0.24614858144016272,2000-02-05
6,0,8,6,7,2,5,4,0,0.5846822186501475,2000-01-06
6,5,5,2,10,1,6,8,10,0.5308167405183808,2000-02-14
5,7,10,7,0,5,0,5,4,0.9859619086584076,2000-02-16
4,8,6,2,2,0,2,9,4,0.5410323236994968,2000-01-11
1,6,6,7,10,7,2,8,5,0.528587833055488,2000-02-05
10,8,5,10,8,9,5,7,5,0.2932611265148194,2000-02-17
8,7,9,5,3,3,6,5,2,0.7551986164726413,2000-01-12
5,1,5,2,5,1,10,7,4,0.07844388393214163,2000-02-05
1,1,8,9,0,7,5,10,3,0.04920913774177893,2000-01-18
1,0,3,7,6,1,8,10,7,0.09460170559874537,2000-02-17
8,9,10,10,0,10,6,10,4,0.7262764736328449,2000-01-17
1,4,1,5,1,8,8,0,0,0.060645079751084574,2000-02-09
10,7,0,0,0,3,9,9,2,0.37551601650815725,2000-01-28
4,6,8,10,2,0,0,6,10,0.31412747787704165,2000-02-04
2,7,4,6,1,4,10,4,8,0.0915551064956086,2000-02-07
2,10,4,2,8,8,8,3,9,0.01545775591109233,2000-02-05
6,0,10,8,4,3,4,6,6,0.25538456317393843,2000-01-18
7,6,6,7,1,3,9,1,6,0.7305351755034195,2000-01-23
7,6,10,9,5,1,10,3,4,0.6660878869676848,2000-01-12
7,3,6,4,7,6,5,2,10,0.6929020472403323,2000-01-23
4,4,6,1,5,3,0,5,0,0.4036622612433831,2000-01-28
9,8,8,4,10,6,8,8,7,0.7129614308609616,2000-01-07
0,1,8,3,0,5,7,1,8,0.4351319478299117,2000-01-25
5,8,8,4,7,0,9,8,3,0.5284094720292117,2000-01-09
5,9,5,6,9,8,0,7,9,0.976328062794802,2000-02-03
5,0,7,5,10,8,10,6,6,0.8303539709552793,2000-02-11
6,3,7,5,9,7,3,5,10,0.032823136060935454,2000-02-02
4,9,8,1,1,2,10,9,9,0.1905932952667727,2000-02-14
1,4,0,4,7,5,6,4,3,0.10285862859276373,2000-01-28
10,10,3,2,0,1,10,8,1,0.7942982543273505,2000-01-27
6,0,3,10,2,3,5,6,1,0.9740780791017037,2000-01-16
8,0,8,5,1,5,4,3,9,0.6577022778143405,2000-01-01
7,1,9,5,0,10,4,2,2,0.9938128509293025,2000-02-01
4,10,1,4,10,1,8,8,0,0.0902466709561296,2000-01-06
0,9,2,7,3,0,4,0,2,0.9380712960914903,2000-01-28
1,6,1,7,5,7,2,3,5,0.8387053846035342,2000-02-08
4,9,0,7,9,9,7,8,0,0.36639065672389803,2000-02-02
9,8,0,2,0,4,9,1,9,0.9507057255713718,2000-02-08
6,6,9,7,2,5,5,4,10,0.0906347859630654,2000-01-01
8,9,5,7,0,4,0,7,5,0.32929125069273013,2000-01-25
7,3,1,0,8,2,0,8,9,0.40053956038800365,2000-02-14
5,8,10,6,10,7,5,7,3,0.14357932014782127,2000-01-16
3,9,7,8,1,5,7,9,2,0.38504304117494215,2000-01-08
4,6,9,8,0,1,0,7,1,0.24469891754064954,2000-02-04
7,5,9,9,9,10,6,4,5,0.4885433041627829,2000-01-17
3,3,4,5,5,2,2,10,10,0.05237251484916827,2000-01-30
5,2,6,0,6,5,10,9,8,0.030594595210579056,2000-01-30
8,1,1,1,3,8,2,9,2,0.38407915412719085,2000-01-01
1,6,6,8,7,0,1,8,5,0.7984385199951676,2000-02-11
2,1,3,9,3,1,7,10,1,0.641538763189572,2000-02-07
2,8,4,5,6,9,2,1,1,0.8321731713298148,2000-01-11
1,8,9,7,6,9,9,4,4,0.698947761335033,2000-02-19
4,0,1,3,8,6,2,6,5,0.23332739994691942,2000-01-22
6,2,7,0,10,10,8,1,9,0.2001616415852755,2000-02-19
1,3,9,1,8,4,8,6,3,0.9004606809181793,2000-02-13
5,0,7,7,2,6,1,4,5,0.7897665699404166,2000-02-09
2,4,3,1,3,4,7,0,0,0.42339973971023825,2000-01-23
2,6,4,3,9,9,6,0,7,0.8210777537194652,2000-01-03
0,2,7,2,3,1,6,3,0,0.7386475974673443,2000-01-07
9,4,6,3,2,8,3,9,1,0.39957390186448893,2000-01-05
5,8,7,2,0,1,9,9,0,0.4144572964038402,2000-01-06
0,10,9,1,0,10,6,3,7,0.5302993113784431,2000-02-08
8,3,1,9,2,6,0,6,1,0.7631699748421057,2000-02-07
7,4,10,3,9,7,1,9,10,0.9045968055091111,2000-01-07
7,6,0,2,9,9,5,0,9,0.3537197516760203,2000-02-14
1,4,1,1,3,4,0,4,10,0.9092765998449499,2000-02-19
9,2,8,4,0,6,9,2,10,0.50055693023157,2000-01-21
8,7,5,8,2,0,7,4,8,0.21146329902961813,2000-01-27
7,3,6,5,7,7,8,8,9,0.38182272298305275,2000-01-03
5,0,0,3,3,3,1,9,6,0.7857975756278999,2000-01-02
4,10,0,9,1,0,1,6,9,0.5032563176122496,2000-01-07
1,0,8,10,8,2,5,7,6,0.8715794561383068,2000-01-08
4,7,2,5,0,7,9,4,1,0.8573896920566738,2000-01-31
6,6,8,8,6,10,7,9,5,0.8934830534079813,2000-02-18
8,10,5,9,10,5,5,0,8,0.5305457414567416,2000-01-23
5,3,10,4,7,2,6,7,3,0.4131982607096014,2000-01-09
1,9,2,6,5,9,3,10,7,0.14768444072131803,2000-02-05
6,7,10,7,4,4,1,7,8,0.03731998437670081,2000-02-02
4,5,2,5,1,6,2,10,6,0.17013771391189014,2000-01-16
4,1,0,5,2,7,2,3,6,0.6104416062681304,2000-02-05
0,1,0,0,1,10,5,9,1,0.1788325472818425,2000-01-15
6,1,7,3,5,6,1,9,2,0.5117737689824258,2000-02-08
9,5,10,5,9,4,10,3,10,0.7133045780466978,2000-01-19
9,5,2,7,8,9,7,9,5,0.8952643572434265,2000-02-03
7,3,6,0,7,9,10,7,6,0.6470607769896974,2000-02-13
3,2,7,6,5,3,6,0,2,0.8411840217612543,2000-01-22
2,9,1,10,4,9,1,3,9,0.21688464158430154,2000-01-01
5,6,6,9,0,0,2,1,4,0.6216177487079158,2000-01-08
10,8,10,2,1,10,3,5,2,0.5913508591268596,2000-02-17
7,5,10,3,3,9,8,9,1,0.9264011493358246,2000-01-31
5,10,1,6,0,8,1,0,8,0.02922137396738622,2000-02-13
4,10,0,7,3,0,5,2,8,0.3500263907489993,2000-01-09
2,5,4,0,8,0,0,9,7,0.641887827243013,2000-01-13
8,1,1,5,1,10,8,8,8,0.023603086433973464,2000-01-19
8,2,5,0,10,6,5,8,7,0.09220111302034228,2000-01-11
8,1,4,3,7,8,5,1,9,0.30435043587260335,2000-01-06
0,9,0,8,1,5,8,6,5,0.15342471813697844,2000-01-03
8,0,10,1,3,6,0,2,8,0.849512026996763,2000-02-11
6,10,6,6,2,5,5,3,10,0.18929823663546508,2000-01-16
1,9,9,3,3,4,2,2,0,0.9727559366071973,2000-01-03
3,7,5,5,0,1,6,2,8,0.7887399489213124,2000-02-02
6,0,6,4,0,4,5,9,1,0.6987544688713411,2000-01-31
1,1,3,3,3,7,0,6,10,0.2544815359180762,2000-02-05
4,6,0,7,10,0,2,5,1,0.06457790211849523,2000-01-12
8,8,9,6,10,1,1,4,6,0.0030157492458234847,2000-01-24
9,3,8,9,5,8,6,5,1,0.5383781637107324,2000-01-04
2,0,5,4,5,3,9,4,9,0.755243014309718,2000-01-01
3,3,4,7,7,10,7,4,9,0.8927958747003771,2000-01-28
7,8,5,9,5,7,3,0,7,0.07640537920053303,2000-01-04
2,9,2,8,3,5,9,8,8,0.6416523783309356,2000-01-14
2,7,6,2,7,0,0,0,1,0.20116930965330249,2000-02-12
6,10,7,10,0,9,6,3,9,0.2838854252762649,2000-01-19
0,6,4,9,5,8,3,4,10,0.703689408693985,2000-02-18
2,8,8,6,9,10,0,4,3,0.8703899278834158,2000-01-13
7,4,7,3,7,6,4,5,4,0.017929458929261677,2000-02-10
2,5,0,0,9,6,0,1,9,0.8502834198111027,2000-02-19
5,1,9,2,2,10,5,7,10,0.9954711246814808,2000-01-02
3,7,3,6,7,7,3,8,8,0.0492792946627737,2000-02-14
2,2,8,2,8,1,2,10,1,0.5016129109662415,2000-01-04
10,5,3,1,4,5,10,6,6,0.920130215441059,2000-02-05
6,5,9,3,5,0,0,10,9,0.6501974152385496,2000-01-16
7,10,5,0,2,2,2,1,1,0.5053978999524549,2000-01-06
3,9,3,7,8,2,6,8,10,0.5837069964951952,2000-01-15
6,5,0,9,0,3,9,1,7,0.6752141303008183,2000-01-03
9,5,8,8,9,9,0,1,1,0.653245671938306,2000-02-14
1,2,0,4,3,5,5,1,5,0.5154459810008857,2000-01-29
6,1,7,1,7,9,2,8,2,0.010111477610986852,2000-01-31
6,7,2,0,8,2,5,8,4,0.09837274247789107,2000-01-27
3,10,1,8,4,7,1,9,4,0.7708220589202452,2000-01-04
9,7,7,9,10,6,8,5,8,0.23159948240101846,2000-01-09
4,10,10,0,3,6,1,5,5,0.5996353316782161,2000-02-05
5,4,9,5,6,6,8,6,8,0.9684308932170018,2000-01-12
3,9,2,0,1,6,4,9,4,0.7739001428083523,2000-02-16
3,1,9,1,0,10,7,4,2,0.03586380621511209,2000-01-16
2,0,7,0,6,7,1,4,10,0.6976511444949457,2000-02-09
5,9,4,8,8,5,5,1,5,0.4630126282073821,2000-01-25
9,6,3,3,1,5,3,0,9,0.446439980012872,2000-01-14
6,8,8,8,0,2,8,5,3,0.02540411612681448,2000-01-04
2,5,2,0,10,6,8,8,3,0.6116660317025836,2000-01-21
3,4,1,0,2,3,4,4,0,0.4016134117944391,2000-02-02
2,0,9,10,3,8,3,1,9,0.4453218060891383,2000-02-03
0,7,0,8,1,5,2,9,0,0.6119134177019702,2000-02-02
6,9,7,5,5,9,2,6,7,0.88016552914739,2000-01-18
0,7,9,8,6,4,6,2,9,0.9142357601129073,2000-02-04
0,5,2,1,9,0,3,9,6,0.9623283742744656,2000-02-16
3,9,10,7,9,0,3,1,3,0.6415833466443518,2000-01-25
2,9,7,2,5,10,8,3,10,0.35392304677812003,2000-01-29
6,5,0,6,4,4,6,6,9,0.7406592278212328,2000-02-14
3,7,9,2,5,10,10,4,0,0.959759460370375,2000-02-06
2,3,8,5,4,0,7,1,8,0.9482233964744731,2000-02-02
10,6,9,8,4,4,3,1,9,0.8968741162074088,2000-01-18
10,8,10,6,5,0,2,3,8,0.6053062519998336,2000-02-10
0,1,5,4,2,8,0,4,6,0.6345537634643897,2000-01-26
9,6,0,8,0,5,3,2,4,0.7801148640111903,2000-02-15
6,2,3,3,0,8,5,6,8,0.8852523207851878,2000-01-07
7,5,10,3,2,1,9,3,2,0.6220576717293993,2000-01-16
7,3,6,0,7,7,10,4,4,0.08603663773946868,2000-02-18
2,5,0,1,2,0,5,4,6,0.9490258366884265,2000-01-10
5,9,8,5,4,3,0,3,3,0.4599974580320694,2000-01-09
10,7,5,7,6,8,8,2,7,0.5941784787092356,2000-01-02
3,3,2,0,5,0,2,5,7,0.4321685709620873,2000-02-02
5,0,9,7,0,1,0,2,6,0.2906246435137696,2000-01-19
7,9,10,8,5,9,7,10,10,0.9433054879448878,2000-01-17
10,10,8,9,0,6,3,7,5,0.929690204899767,2000-01-17
9,5,10,7,3,6,9,4,9,0.3523666523403822,2000-02-12
3,1,2,5,3,5,6,8,8,0.4378470865013041,2000-01-04
0,5,6,3,6,1,6,8,1,0.8610212393341038,2000-02-04
0,9,7,1,1,1,3,3,4,0.9363665828314521,2000-01-10
4,5,5,10,9,0,9,4,4,0.0805430541189035,2000-01-19
5,1,8,1,4,9,2,8,2,0.16893711741155815,2000-01-28
4,9,4,10,8,3,2,10,5,0.5040526785014257,2000-02-08
2,9,2,8,4,7,2,5,6,0.47225165292552784,2000-02-11
6,3,7,10,3,4,6,6,6,0.39299782808554806,2000-02-12
2,0,4,7,5,7,3,6,9,0.30949042741623334,2000-01-05
5,6,0,6,7,3,5,2,1,0.5239310912272169,2000-01-13
8,1,7,4,4,9,0,0,8,0.8507115404646272,2000-02-17
9,8,8,8,8,3,3,7,2,0.06645141100599361,2000-01-07
0,6,2,6,5,3,10,4,2,0.0933283656298538,2000-02-17
6,10,10,10,6,10,4,2,1,0.21890259952296875,2000-02-03
7,8,8,3,7,5,4,5,5,0.23302594489324102,2000-01-17
7,3,3,1,7,9,1,4,9,0.3665227331863129,2000-01-15
5,7,1,7,1,5,0,1,0,0.06203086948367054,2000-02-05
5,10,7,8,7,4,1,6,10,0.9216632392275201,2000-02-07
6,7,1,7,5,8,3,6,6,0.6467473591175472,2000-02-14
9,9,8,7,6,2,6,3,0,0.9813328467029293,2000-01-04
2,0,0,1,4,5,7,4,4,0.11558754407283656,2000-02-05
10,0,5,0,3,10,8,5,9,0.5887414151577048,2000-02-11
5,4,3,10,2,2,7,8,9,0.21828547371198992,2000-01-05
3,1,5,9,8,10,1,2,9,0.6353258355441139,2000-01-02
9,1,9,3,7,10,9,1,10,0.25208371681143427,2000-01-24
10,2,1,3,5,5,1,5,3,0.2635441130612478,2000-02-14
7,3,7,2,1,6,5,4,4,0.23785334772976519,2000-01-26
10,8,3,7,0,3,1,8,2,0.45894500585973674,2000-02-14
9,9,9,0,6,8,3,6,7,0.045454037038870965,2000-01-03
1,4,3,9,9,1,9,9,8,0.35888019423026396,2000-02-08
10,8,4,8,3,8,3,0,4,0.415635925620371,2000-02-07
5,2,9,6,3,2,5,0,10,0.2567604352277467,2000-01-12
9,5,2,3,1,1,0,8,3,0.956708564263366,2000-01-12
4,5,6,7,3,10,10,5,5,0.5717083971383705,2000-01-22
0,5,5,1,5,1,7,0,5,0.03889880122260114,2000-01-11
9,0,9,3,4,0,0,1,0,0.9386565244720334,2000-01-22
1,4,10,9,5,1,7,7,8,0.6862433947156507,2000-02-09
4,5,6,10,9,3,8,4,0,0.8406112667074691,2000-01-22
5,9,3,8,6,2,2,2,2,0.06690403344985674,2000-01-18
4,5,5,8,3,5,0,7,0,0.20988428608448684,2000-02-15
4,9,6,10,0,4,7,2,8,0.3116585965256903,2000-01-13
5,5,0,5,7,8,3,3,1,0.7887730282734498,2000-02-20
7,1,7,0,7,2,9,6,9,0.8801865585398537,2000-01-24
6,3,7,10,8,8,8,10,4,0.2879233483674102,2000-02-07
6,5,10,2,7,9,9,5,8,0.6622736361876558,2000-01-22
4,2,2,1,8,6,4,8,0,0.4439881399527521,2000-01-05
8,4,10,9,4,8,10,5,5,0.5326924275730142,2000-02-11
1,5,2,2,9,1,9,1,1,0.6091421586878896,2000-02-01
4,7,9,5,1,6,0,4,4,0.6325944709833277,2000-02-06
8,6,10,5,0,0,10,10,2,0.0016547180604760126,2000-01-11
2,3,9,6,2,6,0,0,7,0.8817649781803673,2000-02-17
5,2,7,6,4,8,7,7,4,0.8755918687747262,2000-01-30
9,7,8,10,5,2,4,6,3,0.12643011832943718,2000-01-03
8,6,7,0,10,0,4,8,10,0.5063710657670866,2000-01-28
2,9,2,6,10,0,1,8,9,0.017756717999649396,2000-01-12
4,7,4,9,10,7,1,10,5,0.1722004029386749,2000-01-21
5,1,1,3,6,9,7,5,10,0.446101565392224,2000-02-19
6,3,7,1,0,8,9,6,8,0.7122918242030113,2000-02-14
1,7,6,9,2,0,9,7,7,0.1916308438239307,2000-01-11
3,8,2,7,8,4,10,10,5,0.4808557746734138,2000-01-23
7,1,10,5,0,7,10,6,6,0.8274407655546756,2000-01-14
9,6,5,7,3,10,2,9,7,0.9204200996446454,2000-01-21
5,2,1,0,4,4,6,4,1,0.08769592802081716,2000-02-05
6,5,5,6,9,8,5,7,6,0.9978401001214998,2000-02-17
7,3,8,2,4,10,3,7,5,0.16068287364138667,2000-01-17
10,4,0,7,8,7,9,5,0,0.2970050899874862,2000-01-30
5,8,10,0,6,3,0,9,0,0.837160913098411,2000-01-04
5,0,9,5,1,10,4,1,9,0.6210794032343303,2000-02-19
0,3,4,2,0,2,5,0,8,0.9729598114031637,2000-01-05
3,7,8,1,3,1,3,4,1,0.3090654761817163,2000-02-20
6,3,4,7,4,8,8,0,3,0.9083594175343861,2000-02-06
6,0,3,7,6,4,9,3,8,0.17292125662233848,2000-01-17
1,9,6,5,10,7,2,1,6,0.08701965192011019,2000-02-01
3,5,9,2,7,5,8,4,0,0.48267729147855176,2000-02-20
2,8,4,8,1,9,5,5,9,0.6277938880105718,2000-01-23
7,6,8,10,1,2,5,8,2,0.8684007567190738,2000-02-18
4,7,4,5,7,6,6,0,9,0.5293039345181685,2000-02-07
5,5,6,0,1,5,5,1,5,0.22304116183808842,2000-02-17
3,9,3,5,9,8,8,0,1,0.9156501543706711,2000-01-14
5,9,2,8,2,0,0,8,6,0.44121555558100944,2000-02-01
3,5,4,2,8,2,9,1,5,0.9297949615709674,2000-01-10
4,3,4,0,0,3,10,9,6,0.6682751986319397,2000-02-17
4,4,3,3,6,10,5,4,2,0.414189183358734,2000-02-12
0,0,3,8,8,9,1,0,5,0.839858390659396,2000-01-25
9,0,4,4,4,5,8,1,3,0.39734340469926266,2000-01-10
10,7,9,5,7,8,2,0,4,0.9777859742633365,2000-02-20
10,2,5,4,1,4,5,0,6,0.5979696295371738,2000-01-07
10,1,7,5,9,1,8,10,0,0.6467251222512241,2000-01-23
0,1,10,4,9,2,2,3,10,0.3232103566113811,2000-01-22
4,1,5,1,8,6,0,6,0,0.49305965570197186,2000-02-09
1,4,4,5,5,10,8,4,5,0.9366513096391408,2000-01-03
6,6,7,9,1,1,6,8,9,0.27465656766298996,2000-01-16
1,9,4,5,0,5,6,1,3,0.09004552567107882,2000-01-02
8,8,1,0,7,6,9,8,9,0.9168647755370035,2000-01-27
1,0,10,7,2,1,3,6,10,0.6341721908285999,2000-01-09
9,5,3,8,10,0,3,5,6,0.8970393339672343,2000-01-06
6,7,9,6,10,0,5,7,1,0.41293394549192985,2000-01-19
10,9,10,9,8,10,0,6,7,0.02640976973982223,2000-02-09
